,lat,lon
575263,40.755905,-73.97496
575267,40.7448373,-73.9798254
575421,40.7134099,-74.0079984
575429,40.753696,-73.9774749
575707,40.7426143,-73.9804352
575708,40.7470334389691,-73.9739942550659
575741,40.717485,-73.997641
575742,40.757091,-73.986504
575743,40.7616609,-73.9866012
575748,40.764895,-73.988368
575750,40.763043,-73.988113
575758,40.7638878,-73.9849744
575759,40.7629133,-73.9830554
575760,40.761317,-73.984488
575761,40.762521,-73.983742
575762,40.761845,-73.98424
575844,40.758242,-73.989073
576020,40.758066,-73.985313
576189,40.760923,-73.9948409
576190,40.754734,-73.975625
576197,40.741266,-73.990753
576261,40.7509267,-73.9778772
576502,40.726466,-73.986909
576503,40.730434,-73.987797
576504,40.7415743,-73.991715
576505,40.7143528,-74.0059731
576508,40.722542870003,-73.9884996414185
576668,40.741455,-73.99385
576736,40.762885,-73.982056
576737,40.7243179,-73.994949
576738,40.724513,-73.994923
576741,40.737864,-74.00165
576743,40.7240791,-73.9953297
576744,40.7616909474116,-73.9794015884399
576749,40.761038,-73.987015
576750,40.7142691,-74.0059729
576751,40.7142691,-74.0059729
576806,40.745118,-73.982016
576967,40.74428,-73.980332
577054,40.7584069,-73.9826744
577070,40.7407,-73.9933
577458,40.745363,-73.976534
577459,40.7223789,-73.9967039
577460,40.7224244,-73.9960767
577461,40.763543,-73.985192
577462,40.740242,-74.007613
577843,40.7435653,-73.9923008
577844,40.745851,-73.990336
577845,40.744695,-73.992759
577856,40.745823,-73.989428
577860,40.735596,-74.006233
577956,40.7518906,-73.9806574
577958,40.740444,-74.002019
577960,40.7581492,-73.9857453
578097,40.7658119,-73.983123
578120,40.714946,-73.997283
578133,40.737034,-73.979635
578134,40.7372338,-73.9754019
578259,40.7519,-73.974
578340,40.7272971,-74.003239
578345,40.725268,-74.005595
578347,40.7457054,-73.9801717
578389,40.756766,-73.985732
578390,40.7557739,-73.9860064
578534,40.749811,-73.989053
578535,40.738571,-73.993784
578536,40.751296,-73.99058
578655,40.74848,-73.976593
578657,40.762991,-73.9832
578667,40.7476319,-73.9851511
578697,40.727738,-73.982693
578699,40.724931,-73.987653
578707,40.7324,-73.9858
578826,40.75444,-73.98616
578828,40.760708,-73.983957
578874,40.7235146,-73.9946819
578879,40.7196,-74.0059
578880,40.7603,-73.9774
578882,40.7334,-74.0043
578883,40.720779,-74.005035
578890,40.758527,-73.974631
578900,40.758928,-73.977127
578907,40.7611488,-73.9795276
578909,40.7277,-73.9888
578934,40.744042,-73.994804
578984,40.7536,-73.9918
578985,40.710185,-74.006972
578986,40.737832,-73.987657
578992,40.732847,-73.981573
579010,40.7452945,-73.9984857
579043,40.7483282,-73.9962255
579046,40.732458,-73.98917
579047,40.750504,-73.994379
579073,40.7403019,-74.0079973
579091,40.756014,-73.979026
579219,40.7621986,-73.9798074
579674,40.7342162,-73.9915825
579719,40.761845,-73.98424
579747,40.756766,-73.985732
580028,40.761008,-73.994529
580029,40.7609227,-73.9987001
580200,40.757931,-73.982518
580202,40.7589558,-73.9794642
580569,40.7423767,-73.9894629
580574,40.740027,-73.989138
580593,40.7639047,-73.9801897
580594,40.7603206,-73.9801592
580612,40.7604394759824,-74.0027904510498
580909,40.732157,-73.986778
580910,40.7228377,-73.9969334
580911,40.7333349,-74.003613
580980,40.7416399,-74.000727
580986,40.725828,-73.997576
580989,40.742494,-74.005763
580990,40.740795,-74.001932
581078,40.7588234,-73.9936276
581083,40.757568,-73.989901
581084,40.7597,-73.992113
581085,40.7414328,-74.0024525
581216,40.7600006427587,-73.9754962921143
581223,40.7436479770272,-73.9859676361084
581376,40.7296,-73.9916
581378,40.741913,-74.004459
581380,40.720141,-74.00274
581384,40.719275,-74.003506
581387,40.7540496,-73.9958295
581508,40.754698,-73.988304
581670,40.75219,-73.993464
581810,40.74103,-73.997785
581812,40.7135573,-74.001224
581814,40.7456497,-73.9822417
581816,40.7124629,-73.9922879
581818,40.712932,-73.989441
581819,40.744031,-73.987093
581820,40.7178273,-73.9857284
581821,40.7128373,-73.9877135
581822,40.7122591,-74.0031501
581823,40.714052,-73.990201
581824,40.7132979,-73.998948
581825,40.710519,-73.98917
581826,40.7138909,-73.999201
581827,40.7428944,-73.992803
581828,40.7106703385884,-73.9866971969604
581829,40.718731,-73.987174
581832,40.7482,-73.9874
582026,40.7536048,-73.9884277
582027,40.754399,-73.991856
582029,40.7521104812622,-73.9907419681549
582030,40.753894,-73.99029
582031,40.7552592,-73.988745
582032,40.754133,-73.990858
582033,40.7550069,-73.9885463
582034,40.7552676,-73.9891614
582035,40.7545,-73.9905
582036,40.7548234,-73.9899288
582047,40.7250563,-73.9970443
582062,40.7428944,-73.992803
582298,40.7454288,-73.9928856
582406,40.7480725,-73.9934659
582407,40.754087,-73.988866
582408,40.748255,-74.005535
582410,40.7612033639422,-73.9828777313232
582442,40.749593,-73.974934
582500,40.72939,-73.988912
582503,40.7253112,-74.0000025
582506,40.726163,-74.001213
582531,40.752881,-73.9951484
582532,40.7443581,-73.9763891
582542,40.753987,-73.986011
582575,40.75078,-73.991921
582656,40.740811,-73.983466
582658,40.743975,-73.983226
582834,40.7228391,-73.9853049
582837,40.742899,-73.981951
582881,40.742254,-74.000703
582920,40.7487241,-73.9759738
582932,40.7633664,-73.9736995
583244,40.714474,-74.0067645
583278,40.727495,-74.003837
583279,40.734244,-73.98156
583280,40.734137,-73.981805
583281,40.734137,-73.981728
583374,40.718803,-74.003311
583787,40.720683,-74.002683
583805,40.763633,-73.974992
583868,40.756124,-73.997061
583975,40.7616194,-73.9749241
583985,40.752998,-73.977056
583986,40.755027,-73.975925
583993,40.719046,-73.9964726
583999,40.754,-73.977
584106,40.762991,-73.9832
584128,40.732029,-73.983456
584130,40.726163,-74.001213
584303,40.744091,-73.994876
584394,40.7658833,-73.9798302
584395,40.766534,-73.978815
584397,40.7646658,-73.980647
584406,40.7496715,-73.9870475
584409,40.7443,-73.988
584412,40.7435721,-73.9881346
584427,40.7438430623464,-73.9872550964355
584432,40.7624391,-73.9864246
584623,40.7452945,-73.9984857
584625,40.7236021,-74.0079738
584626,40.740817,-73.990568
584627,40.7428944,-73.992803
584628,40.744141,-73.995625
584756,40.730538,-73.999482
584802,40.725211,-73.996283
584827,40.74749,-73.980381
584830,40.7140925,-73.9897636
584835,40.7206094,-74.0052589
584838,40.7140053,-73.9829052
584841,40.714964,-73.983403
584848,40.7142485846498,-73.981032371521
584850,40.7144532,-73.9844056
584857,40.7132212,-73.9837447
584859,40.7130324,-73.9838385
584867,40.714355,-73.979784
584870,40.7140053,-73.9829052
584873,40.7139895,-73.9800757
584874,40.762471,-73.987397
584876,40.7143528,-74.0059731
584884,40.714307,-73.9817209
584890,40.7319038,-73.9860591
584891,40.723,-73.9898
584898,40.717167,-73.989983
584900,40.714403,-73.982037
584901,40.719143,-73.988622
584906,40.752791986107,-73.9794981479645
584907,40.7138412,-73.9795638
584908,40.714315,-73.981907
585100,40.745355,-73.988424
585125,40.72993,-73.981188
585343,40.7547465,-73.9879318
585363,40.7567037,-73.9769585
585509,40.7239269,-73.9765494
585516,40.7586293,-73.9890323
585684,40.749389,-73.996017
585783,40.743086,-73.984838
585926,40.725716,-73.998069
585930,40.7305907,-74.0068124
585935,40.755976,-74.005885
586081,40.725523,-74.001464
586119,40.7143528,-74.0059731
586194,40.752998,-73.977056
586195,40.7130312,-73.9945161
586200,40.7584422,-73.9812424
586362,40.7533,-73.987837
586366,40.753607,-73.987089
586367,40.751457,-73.989774
586463,40.724706,-73.995452
586533,40.754011,-73.977523
586539,40.7441419,-73.983061
586749,40.762991,-73.9832
586750,40.751522,-73.993948
586760,40.7105804,-74.0075326
586778,40.767087,-73.983908
586789,40.728324,-73.988274
586790,40.728428,-73.988957
586791,40.7649513,-73.9791194
586831,40.7533,-73.987837
586886,40.7270055,-73.9820311
586936,40.744496,-73.989367
586942,40.740998,-73.991718
587010,40.7498416565766,-73.9774489402771
587021,40.732153,-74.002094
587022,40.7526651,-73.9790021
587037,40.761013,-73.9889013
587039,40.721807,-73.996974
587042,40.7237545,-73.9964513
587449,40.743705,-73.997386
587668,40.763821,-73.977147
587760,40.7413,-73.9939
587761,40.7664,-73.9882
587773,40.727764,-73.984864
587775,40.7578,-73.9793
587776,40.729778,-73.9827314
587882,40.742869,-73.986594
587886,40.7499879569934,-73.9875555038452
587887,40.727724,-73.9912392
587925,40.7484326,-73.9845368
587926,40.7526317,-73.981481
587930,40.73682,-73.990946
587931,40.73695,-73.98953
587956,40.7586861,-73.9852797
587966,40.756502,-73.979274
587967,40.718932,-74.000417
587969,40.722066,-74.00097
587971,40.724459,-74.001744
588039,40.750739,-73.980714
588040,40.7527165,-73.984927
588041,40.7524853,-73.9844746
588042,40.7522899,-73.9834306
588044,40.727732,-73.987521
588047,40.75208,-73.985476
588055,40.755322,-73.9932872
588151,40.7453,-73.9985
588178,40.766729,-73.983564
588180,40.75337,-73.979269
588181,40.758514,-73.975068
588182,40.765769,-73.983935
588187,40.7369,-73.9875
588188,40.720105,-74.002709
588194,40.7200236,-74.0012179
588327,40.7466432864749,-73.9962565898895
588354,40.726811,-73.984032
588357,40.730091,-73.980961
588457,40.751016,-73.978287
588461,40.722631,-74.000584
588732,40.7366776666667,-73.998167
588738,40.7447697097984,-74.0026831626892
588745,40.719512,-73.987228
588757,40.748923,-73.976572
588759,40.748224,-73.992845
588854,40.7540496,-73.9958295
588856,40.753863,-73.980152
588862,40.754071,-73.994145
588908,40.754678,-73.99214
588989,40.732307,-73.984119
588999,40.7506,-73.9984
589106,40.7660384085458,-73.9890307188034
589121,40.7599689,-73.9902901
589156,40.7213771,-74.0047064
589157,40.721355,-74.005001
589406,40.747866,-73.990522
589465,40.719091,-74.005027
589483,40.7477951,-73.9946456
589512,40.740543,-73.995756
589601,40.747742,-73.982159
589606,40.763473,-73.974434
589716,40.744855,-73.993467
589719,40.744544,-73.993255
589742,40.738797,-73.983813
589743,40.75132,-73.9761255
589747,40.7332622,-73.999845
590019,40.7143528,-74.0059731
590023,40.7434668,-74.0074774
590029,40.740024,-74.003964
590031,40.7274401,-74.0055229
590047,40.7187709,-74.001828
590102,40.713026,-73.990333
590227,40.723438,-74.000065
590229,40.7216328,-74.0022439
590230,40.7404767,-73.9894622
590307,40.721792,-73.999474
590310,40.728996,-73.998571
590311,40.715878,-74.0049101
590314,40.7528488782274,-73.9791870117188
590320,40.7553676,-73.9784137
590321,40.7589558,-73.9794642
590322,40.752998,-73.977056
590323,40.731017,-73.983179
590481,40.7470519,-73.984666
590482,40.747469,-73.9857229
590485,40.746798,-73.986231
590491,40.750453,-73.977881
590544,40.7482339,-73.973741
590545,40.748161,-73.973793
590628,40.759424,-73.985056
590650,40.7252591,-74.0033869
590651,40.721471,-73.996304
590652,40.72199,-73.996867
590655,40.7250632,-73.9976946
590656,40.7232976,-74.0029848
590854,40.737224,-73.9967
590994,40.7145862,-73.998106
590995,40.717538,-73.9945089
591153,40.7222892,-73.9802179
591246,40.7301,-74.0039
591253,40.7527188390236,-73.9769983291626
591264,40.728987,-74.00623
591265,40.7292,-74.0052
591476,40.7592037,-73.9766933
591520,40.740837,-74.005268
591522,40.74109,-73.985297
591607,40.7399,-73.9864
591617,40.7559,-73.98
591718,40.7220727,-73.9872303
591737,40.741967,-73.975778
591742,40.74258,-73.97808
591743,40.7152574,-74.0007283
591749,40.724487,-73.979806
591750,40.725073,-73.9812127
591810,40.7394535042585,-73.9881134033203
591811,40.7243118,-73.9999193
591812,40.7204678,-74.0021191
591884,40.740456,-73.993383
591885,40.746193,-73.982196
591941,40.742046,-73.990814
591945,40.7456235,-73.999324
592071,40.7529794,-73.9891535
592073,40.713593,-73.998859
592077,40.7112136,-74.0018061
592080,40.713486,-73.998612
592106,40.755211,-73.989566
592272,40.7347248,-73.990824
592345,40.759,-73.979
592493,40.7341339,-74.0029136
592714,40.7372156,-73.9845604
592735,40.7256194,-74.0039982
592736,40.743399,-73.981985
592766,40.7245,-73.9934
592795,40.760981,-73.982105
592814,40.763599,-73.9922069
592815,40.7445461,-74.0007365
592816,40.7178273,-73.9857284
592818,40.739942,-73.98505
592898,40.746086,-74.003983
592900,40.7462244,-74.0064679
592902,40.745253,-73.998821
592925,40.758785,-73.974498
592926,40.724364,-73.997458
592929,40.729527,-74.001939
592970,40.7224135,-74.0026278
592984,40.7489,-73.9918
593150,40.740233,-73.999664
593190,40.7253344,-74.0046218
593191,40.7283477,-74.0031006
593192,40.724832,-74.00609
593260,40.7519,-73.9906
593265,40.76358,-73.995709
593304,40.736413,-74.0019427
593423,40.7361045,-73.986055
593424,40.727438,-74.005301
593426,40.732312,-74.003879
593427,40.727438,-74.005301
593430,40.762991,-73.9832
593433,40.7401038274394,-74.0012884140015
593438,40.74108,-74.001555
593506,40.7386458,-73.9958763
593520,40.756375,-73.976929
593523,40.7574941,-73.9766939
593612,40.749787,-73.995633
593613,40.754221,-73.999516
593615,40.725442,-74.003394
593617,40.750051,-73.992358
593631,40.765322,-73.977071
593635,40.714384,-73.990917
593644,40.7203792,-74.0060234
593648,40.7212758,-73.9980189
593650,40.7388356,-73.9928924
593985,40.722748,-73.996232
593992,40.7404891,-73.9849729
594123,40.728133,-73.985989
594351,40.765625,-73.976226
594361,40.7195,-73.9871
594369,40.723014,-73.997405
594397,40.735856,-73.992513
594446,40.74546,-73.989227
594447,40.7485252,-73.986862
594530,40.728601,-73.991972
594532,40.745952,-73.998009
594536,40.75126,-74.006755
594537,40.7457319,-73.992309
594538,40.751613,-74.006685
594540,40.751309,-74.006696
594590,40.724001,-73.9947509
594792,40.7520036188566,-73.9854526519775
594798,40.734361,-73.9923998
594836,40.736023,-73.991332
594930,40.737813,-73.992025
594932,40.758102,-73.980267
594935,40.747023,-73.984268
595004,40.7234149,-74.0038474
595005,40.7557171,-73.9821021
595026,40.719099,-73.984427
595029,40.722414,-73.992452
595069,40.762915,-73.985647
595076,40.7414531,-74.0005793
595088,40.7591218,-73.9841788
595184,40.7451951,-73.9885224
595185,40.745196,-73.9885217
595369,40.730251,-73.993574
595371,40.727549,-74.000147
595373,40.729076,-74.00153
595374,40.7305745,-73.9952503
595375,40.7339181,-73.9898135
595377,40.7625418,-73.9750113
595459,40.721938,-73.994181
595460,40.741603,-73.978567
595461,40.740646,-73.976537
595565,40.7143528,-74.0059731
595569,40.747421,-73.982239
595616,40.747219,-74.003329
595617,40.7470807,-74.0045936
595630,40.741502,-73.990659
595631,40.732614,-73.982088
595633,40.7337,-74.0056
595709,40.727753,-73.99314
595710,40.722047,-73.983147
595712,40.749727867141,-74.0052366256714
595854,40.722803,-73.988968
595882,40.7600917,-73.9750964
595935,40.7522625,-73.9739801
595940,40.7522625,-73.9739801
595941,40.7143528,-74.0059731
595942,40.7143528,-74.0059731
596074,40.737899,-74.003879
596290,40.721024,-73.987114
596308,40.744816,-74.004407
596412,40.720114,-74.005092
596541,40.737543,-74.001251
596543,40.726078,-73.984862
596565,40.7532523,-73.9920407
596607,40.7572,-73.982689
596609,40.755649,-73.983355
596672,40.751522,-73.993948
596690,40.7252591,-74.0033869
596779,40.748342,-73.9865091
596876,40.747949,-73.98718
597057,40.730852,-73.991364
597062,40.731699,-73.983704
597096,40.73508,-74.005194
597156,40.756994,-73.980701
597162,40.751001,-73.990605
597180,40.7217126,-73.9893765
597232,40.718761,-74.000647
597321,40.7247495,-74.0024146
597456,40.7534149,-73.995622
597458,40.755439,-73.99203
597464,40.7179730092431,-74.0045714378357
597476,40.7293401607006,-74.0069103240967
597499,40.71929,-73.996246
597502,40.718997,-73.995823
597505,40.7201875,-73.9960918
597512,40.7196317,-73.9964212
597522,40.72943,-73.992918
597524,40.725683,-73.991851
597525,40.7316,-74.0069
597545,40.72968,-74.007444
597686,40.7163619,-73.989647
597687,40.751356,-73.9773096
597688,40.72909,-73.989568
597691,40.715412,-73.992993
597693,40.719416,-73.9877339
597694,40.753964,-73.989276
597695,40.721082,-73.984267
597697,40.7164165,-73.9876947
597698,40.7303179,-73.982741
597701,40.7214,-73.9954
597706,40.7502,-73.9862
597712,40.721372,-74.002743
597842,40.739586,-74.006692
597876,40.74073,-73.984457
597945,40.758016,-73.979347
597962,40.749793,-73.974831
598055,40.7368646,-73.9915969
598071,40.755286,-73.990665
598072,40.7395185368627,-73.9897012710571
598330,40.7529542,-73.9855876
598333,40.723311,-74.006385
598433,40.7422451,-73.9845415
598434,40.7422745,-73.9847014
598435,40.7322535,-73.9874105
598436,40.7321491253397,-73.987512588501
598507,40.7650551758662,-73.9879524707794
598559,40.722269,-73.998587
598561,40.751948,-73.994914
598566,40.7278097,-73.9947303
598574,40.759164,-73.981365
598727,40.723535,-73.998209
598772,40.7206358,-73.9893903
598775,40.7289276,-73.9981908
598778,40.7203,-73.988531
598792,40.737387,-73.99101
598912,40.726994,-73.9998862
598980,40.753578,-73.979144
599048,40.7591218,-73.9841788
599051,40.724479,-73.9813269
599128,40.7442812,-73.9791744
599129,40.743613,-73.977684
599131,40.743613,-73.977684
599132,40.7450785894133,-73.9866971969604
599321,40.740527,-73.983521
599381,40.7535154,-73.9887829
599594,40.741113,-73.999429
599642,40.7411753,-73.9907744
599645,40.7631485,-73.9962255
599661,40.7564318,-73.9871847
599714,40.7353307,-73.9944493
599781,40.744656,-73.9989953
599910,40.7346158,-73.9988165
600062,40.7117045,-74.0063796
600083,40.7142691,-74.0059729
600084,40.748407,-73.990211
600107,40.7628732,-73.9894294
600161,40.7221200490828,-74.001202583313
600235,40.761561,-73.984968
600261,40.7143528,-74.0059731
600510,40.76288,-73.976459
600565,40.751199,-73.980346
600672,40.761691,-73.979788
600726,40.7430729,-74.004507
601088,40.739864,-73.990983
601193,40.751613,-73.992936
601345,40.7257627258212,-73.9833498001099
601423,40.7230122,-73.9857509
601426,40.7246062,-73.9969018
601430,40.7245918871832,-73.9972543716431
601432,40.7484,-73.9918
601434,40.723459,-73.984083
601438,40.720764,-73.98861
601442,40.721,-73.9893
601720,40.740314,-73.994579
601723,40.7143528,-74.0059731
601726,40.742417,-73.996358
601754,40.760022,-73.991308
601757,40.7263,-73.9929
601759,40.7423767,-73.9894629
601891,40.7663059,-73.9859665
601950,40.757384,-73.98998
602060,40.738039,-74.005866
602061,40.746635,-74.006895
602062,40.7410481,-74.0073823
602063,40.740836,-73.996827
602064,40.7284992,-74.0026998
602069,40.7369,-73.9892
602073,40.760992,-73.977599
602074,40.744869,-73.996736
602086,40.718901,-73.9858409
602087,40.764411,-73.983621
602089,40.7319,-74.0028
602090,40.7414503,-74.0070851
602091,40.722777,-74.003188
602093,40.73988,-74.0061336
602105,40.7369,-73.9892
602240,40.7388319,-73.9815337
602349,40.72608249,-74.00379065
602623,40.7234074,-74.0080051
602697,40.734176,-74.003251
602778,40.748059,-73.993399
602882,40.7537749,-73.9922822
602891,40.736943,-73.992451
602948,40.7215,-73.9985
602972,40.744559,-73.99515
602985,40.748222,-73.978368
603011,40.75156,-73.973826
603018,40.7506433789097,-73.9939498901367
603181,40.729482,-73.995575
603312,40.766301,-73.983644
603321,40.7678,-73.9823
603346,40.7284549,-73.983097
603472,40.729254,-74.0009089
603474,40.7248975,-73.9971821
603477,40.7248975,-73.9971821
603485,40.736564,-73.996475
603487,40.74263,-73.991078
603491,40.723745,-73.991434
603495,40.742221,-73.9904449
603505,40.750301,-73.985596
603509,40.7235,-73.9924
603521,40.760558,-73.990357
603830,40.745245,-73.988347
603875,40.755953,-73.992068
603877,40.7556,-73.9919
604051,40.721,-73.9885
604359,40.7230897,-73.9859755
604374,40.7568178,-73.9763167
604394,40.743307,-73.999357
604396,40.744916,-74.000242
604411,40.716984,-73.992223
604475,40.756296,-73.980224
604588,40.74763,-73.981914
604688,40.763019,-73.997125
604690,40.720701,-73.988641
604777,40.756195,-73.985207
604791,40.7498018,-73.9877705
604807,40.7443,-73.9859
604818,40.7272,-73.9894
604829,40.738546,-73.985772
604890,40.742899,-73.992799
604892,40.7330764,-73.9887759
604893,40.733528,-73.989868
605267,40.7277326,-74.0054674
605339,40.737157,-73.984005
605341,40.738467,-73.982569
605344,40.755153,-73.979729
605348,40.758408,-73.981826
605354,40.7594805403717,-73.9805603027344
605367,40.731023,-74.000778
605375,40.7331157,-73.9811998
605536,40.72947,-73.984804
605540,40.7328469,-73.9981446
605577,40.752086,-73.982499
605578,40.7616,-73.9937
605579,40.76359,-73.974486
605580,40.7501,-73.9844
605669,40.72523,-74.002892
605670,40.75972,-73.977479
605681,40.755473,-73.980855
605693,40.7486579,-73.9757912
605862,40.756535,-73.977078
605864,40.7413668,-73.9871429
605866,40.7438829,-74.005129
605867,40.7563621,-73.9933803
605881,40.743104,-73.99679
606019,40.7142691,-74.0059729
606185,40.757924,-73.990678
606186,40.742153,-73.992749
606187,40.724624,-74.007812
606188,40.757189,-73.989809
606190,40.748659,-73.9844069
606191,40.7451536,-73.9941661
606192,40.727113,-74.002213
606193,40.7346284,-73.9861609
606465,40.7619528,-73.9794355
606516,40.7293217,-74.00109
606719,40.742057,-73.981673
606723,40.749101,-73.992006
606794,40.755068,-73.990656
606795,40.7215412,-74.0000724
606796,40.71326,-74.007234
606955,40.7239031,-74.0027719
606989,40.746595,-73.984771
606990,40.754507,-73.999014
607002,40.72692,-73.9954659
607222,40.747169,-73.985182
607223,40.724542,-74.003224
607228,40.746623,-73.982062
607253,40.758577,-73.984464
607254,40.7246174,-73.9985768
607255,40.720843,-74.004632
607256,40.720843,-74.004632
607257,40.724819,-73.98072
607258,40.7418599,-74.0047578
607260,40.7282,-73.9893
607261,40.7262,-74.0019
607274,40.755992,-73.979232
607276,40.751211,-73.978602
607278,40.7510608168815,-73.9791440963745
607281,40.721025,-73.988477
607287,40.719994,-73.982916
607288,40.7142691,-74.0059729
607340,40.7467493,-73.9836646
607344,40.755491,-73.992149
607345,40.755622,-73.992463
607346,40.739467,-73.981269
607377,40.75341,-73.99105
607378,40.75341,-73.99105
607382,40.744254,-73.998825
607383,40.758883,-73.990259
607384,40.75341,-73.99105
607385,40.753639,-73.990414
607386,40.759186,-73.9920562
607550,40.7653729,-73.987916
607609,40.7476315,-73.9942581
607614,40.7512909,-73.9865074
607806,40.7425976,-73.9961103
607812,40.751937,-73.98371
607910,40.731936,-73.985911
607973,40.723244,-73.998638
607974,40.725618,-73.993031
607977,40.726053,-73.9948606
607978,40.7184352,-74.0005371
607979,40.7337,-74.0022
607984,40.748256,-73.976419
608286,40.748397,-73.994704
608287,40.727125,-74.007683
608497,40.734193,-73.984017
608512,40.7491,-74.0042
608637,40.730493,-73.98409
608639,40.743967,-73.990777
608641,40.7204612641503,-73.9968681335449
608642,40.7538269,-73.9812619
608646,40.7143528,-74.0059731
608650,40.724692,-73.978413
608746,40.7440381470934,-73.9938640594482
608772,40.732966,-73.990324
608773,40.7297,-73.9894
608774,40.7327559,-73.990027
608775,40.7353,-73.9885
608776,40.7538157,-73.9743606
608777,40.734413284036,-73.9995932579041
608778,40.754854,-73.977673
608779,40.73363,-73.990446
608780,40.7329,-73.99
608781,40.734994,-73.987709
608782,40.733993,-73.990801
608783,40.7338292,-73.9898134
608784,40.7319959,-73.990212
608785,40.732461,-73.990098
608786,40.7345891,-74.0005612
608788,40.7325,-73.9909
608814,40.713681364151,-73.9969378709793
608833,40.7362449,-73.979674
608920,40.729232,-73.978744
608921,40.728631,-73.9808539
609091,40.751858,-73.984257
609179,40.754631,-73.9908559
609236,40.75435,-73.9818219
609308,40.744135,-73.984675
609309,40.724508,-73.9999356
609327,40.7603206,-73.9801592
609331,40.749311,-73.978928
609332,40.741368,-73.982543
609389,40.743248,-73.997046
609391,40.7355024,-73.9907162
609463,40.763771263361,-73.9831352233887
609505,40.7593044,-73.9751729
609547,40.753579,-73.976235
609549,40.753759,-73.987426
609552,40.729447,-73.98852
609697,40.7531716,-73.9964962
609699,40.753023618007,-73.9968037605286
609795,40.731141,-73.994715
609796,40.7340293,-73.9889816
609857,40.7199669,-73.999932
609858,40.736087,-73.99363
609859,40.7213629,-74.000741
609860,40.738745,-74.00473
609861,40.723352,-73.994499
610102,40.75817,-73.992091
610109,40.7602,-73.9895
610171,40.7129755,-74.0061418
610210,40.716803,-73.993399
610211,40.74376,-73.983672
610212,40.717996,-73.993707
610214,40.7297619,-74.0042539
610327,40.727611,-73.984714
610328,40.735872,-74.002481
610330,40.7467759,-73.993155
610369,40.7332849,-73.9932103
610370,40.751065,-73.987564
610373,40.763281,-73.9932199
610374,40.714785,-73.982298
610669,40.7371709,-73.979949
610807,40.760098,-73.984069
610823,40.7534963,-73.992485
610827,40.750051,-73.992358
610835,40.7575720666667,-73.9878510333333
610856,40.7480874,-73.9806361
610857,40.75219,-73.993464
610859,40.739407,-73.992105
610869,40.7143528,-74.0059731
610875,40.7472961,-73.9740733
610927,40.7611201,-73.9832294
611004,40.7678949,-73.9823356
611152,40.75435,-73.9818219
611177,40.7173,-73.9893
611178,40.763694,-73.982781
611230,40.7164665,-74.0048814
611233,40.71607,-74.004078
611257,40.765693,-73.988505
611286,40.727405,-73.9829592
611305,40.739893,-73.998395
611306,40.755322,-73.9932872
611309,40.72453,-73.990211
611425,40.717965,-74.000739
611426,40.742847,-73.981989
611427,40.7369205,-73.9743177
611502,40.754997,-73.989058
611503,40.754414,-73.984963
611630,40.7456963443396,-73.9954948425293
611640,40.733254,-73.997906
611643,40.728855,-74.003061
611870,40.729251,-73.988583
611877,40.7447859,-73.9972114
611996,40.7646328,-73.9843867
611997,40.7436004,-73.9891929
611998,40.7651866,-73.9840253
612000,40.753219,-73.986769
612036,40.723311,-74.006385
612122,40.7293684,-73.9961853
612123,40.726665,-73.997124
612124,40.7295654,-73.9965745
612125,40.729632,-73.996312
612126,40.729028,-74.000883
612128,40.7308949,-74.00004
612239,40.740783,-73.984741
612240,40.747042,-73.99317
612241,40.7444,-73.9899
612398,40.7523203,-73.9859651
612804,40.7196,-74.0007
613058,40.7401229,-73.985437
613060,40.7339173707678,-73.9896583557129
613119,40.741445,-73.992757
613120,40.7131929,-74.008013
613121,40.7269198,-73.9966589
613239,40.7412032656067,-73.9928501844406
613308,40.753964,-73.989276
613309,40.722826,-73.979887
613311,40.736479,-73.981009
613317,40.740543,-73.995756
613318,40.735283,-73.980029
613508,40.7497928896995,-73.9879417419434
613509,40.758343,-73.990152
613511,40.762699,-73.977621
613529,40.731145,-73.984605
613530,40.7423844,-73.9991559
613649,40.731849,-73.988217
613781,40.7620097,-73.9826241
614008,40.74536,-73.976716
614011,40.721503,-73.993635
614014,40.7481573,-73.97875
614017,40.7411,-73.983155
614042,40.732576,-73.979058
614116,40.7472,-73.9909
614133,40.7224946,-73.997651
614134,40.757384,-73.98998
614311,40.746943,-73.998194
614322,40.749043,-73.982157
614444,40.7373,-74.0036
614445,40.7373,-74.0036
614642,40.725698,-73.996629
614723,40.745482,-74.005104
614724,40.741922,-74.00052
614727,40.7441564,-74.0028456
614728,40.7435625,-74.0056683
614818,40.7536059,-73.9833702
614868,40.7423038,-73.9816667
614869,40.741211,-73.983216
614870,40.7430953,-73.9835711
615115,40.7496662,-73.9953026
615231,40.74951,-73.995767
615242,40.73341,-73.99217
615437,40.761038,-73.987015
615445,40.7551987,-73.9849025
615498,40.718266,-74.007819
615499,40.7158,-74.0079
615503,40.7518494,-73.9799595
615515,40.761923,-73.982387
615697,40.7259253406696,-74.0040349960327
615853,40.740235,-73.979647
615854,40.736983,-73.988711
615856,40.7368881,-73.9785074
615916,40.716138,-73.9897639
615944,40.7191,-73.9909
615948,40.7482339,-73.987454
615950,40.7482,-73.9874
615951,40.7491122,-73.9840674
615967,40.74025,-73.988736
615972,40.7538682,-73.9895864
616006,40.717471,-73.990832
616007,40.75588,-73.979431
616029,40.7527513488484,-73.9798951148987
616035,40.730125,-73.989192
